"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s9q01","hh_s9q02_a","hh_s9q02_b","hh_s9q03","hh_s9q04","hh_s9q05","hh_s9q06","hh_s9q07","hh_s9q08","hh_s9q09","hh_s9q10","hh_s9q11","hh_s9q12","hh_s9q13","hh_s9q14","hh_s9q15","hh_s9q16","hh_s9q17","hh_s9q18","hh_s9q19","hh_s9q20","hh_s9q21"
"07050201705013","07050201705",1,3396.58569335938,7,5,2,8,88,17,5,13,1,42,3,1,1,1,3,1,1,5,8,7,5,8,8,2,2,2,,10,1,1
"07050201705019","07050201705",1,3396.58569335938,7,5,2,8,88,17,5,19,1,10,0,1,1,1,3,1,2,1,5,7,5,8,8,2,2,2,,10,1,1
"07050201705031","07050201705",1,3396.58569335938,7,5,2,8,88,17,5,31,1,14,,1,1,1,3,1,1,1,5,7,5,8,8,2,2,2,,10,1,1
"07050201705037","07050201705",1,3396.58569335938,7,5,2,8,88,17,5,37,1,50,0,1,1,1,3,1,1,1,5,7,5,8,8,2,2,2,,10,1,1
"07050201705055","07050201705",1,3396.58569335938,7,5,2,8,88,17,5,55,1,7,0,1,2,1,1,2,3,1,5,7,5,7,7,2,2,2,,10,1,1
"07050201705073","07050201705",1,3396.58569335938,7,5,2,8,88,17,5,73,1,12,0,1,2,1,5,2,2,1,5,7,5,7,7,2,2,2,,10,2,2
"07050201705091","07050201705",1,3396.58569335938,7,5,2,8,88,17,5,91,1,9,0,2,1,17,9,1,1,1,8,7,5,7,7,2,2,2,,10,1,1
"07050201705109","07050201705",1,3396.58569335938,7,5,2,8,88,17,5,109,1,50,0,1,1,1,3,1,1,1,5,7,5,8,8,2,2,2,,10,1,1
"07050201705127","07050201705",1,3396.58569335938,7,5,2,8,88,17,5,127,1,13,0,1,1,1,3,1,2,1,5,7,5,8,8,2,2,2,,10,1,1
"07050201705145","07050201705",1,3396.58569335938,7,5,2,8,88,17,5,145,1,6,0,1,1,1,3,1,2,2,5,7,5,8,8,2,2,2,,10,1,1
"07050201705163","07050201705",1,3396.58569335938,7,5,2,8,88,17,5,163,1,15,0,1,2,1,1,2,3,1,5,7,5,8,8,2,2,2,,10,1,1
"07050302201002","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,2,1,50,,1,2,1,1,1,2,1,5,7,5,7,7,2,1,1,2,10,1,1
"07050302201016","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,16,1,17,0,1,3,1,1,1,2,2,5,7,5,4,4,2,2,2,,10,1,1
"07050302201023","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,23,1,8,0,1,2,1,6,1,1,1,6,7,5,7,7,2,2,2,,10,1,1
"07050302201037","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,37,2,0,5,1,2,18,6,1,1,1,6,7,5,7,7,2,2,2,,10,1,1
"07050302201044","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,44,1,3,,1,2,2,6,1,1,1,8,7,5,4,4,2,1,2,,10,1,1
"07050302201065","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,65,1,4,0,1,2,1,3,1,1,1,6,6,5,4,4,2,2,2,,1,1,1
"07050302201086","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,86,1,8,0,1,3,1,1,1,2,1,5,7,5,4,4,2,1,1,2,10,1,1
"07050302201107","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,107,1,9,0,1,2,1,3,1,2,1,5,7,5,4,4,2,2,2,,10,1,1
"07050302201128","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,128,1,55,0,1,1,1,3,1,1,1,8,7,5,6,6,2,2,2,,10,1,1
"07050302201149","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,149,1,25,,1,2,3,6,1,1,1,6,7,5,4,4,2,2,2,,10,1,1
"07050302201170","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,170,1,60,0,1,2,1,3,1,1,1,5,7,5,4,4,2,1,1,2,10,1,1
"07050302201191","07050302201",1,3209.11669921875,7,5,3,8,88,22,1,191,1,2,6,1,2,1,5,1,3,1,6,7,5,4,4,2,2,2,,10,1,2
"07050500304001","07050500304",1,3841.376953125,7,5,5,8,88,3,4,1,1,4,0,1,1,1,6,1,1,1,5,7,5,7,7,2,2,2,,10,1,1
"07050500304013","07050500304",1,3841.376953125,7,5,5,8,88,3,4,13,1,11,10,1,4,1,1,5,3,1,5,7,5,4,4,2,2,2,,2,5,1
"07050500304019","07050500304",1,3841.376953125,7,5,5,8,88,3,4,19,1,16,0,1,3,1,1,2,3,1,5,7,5,8,8,2,2,2,,2,6,1
"07050500304037","07050500304",1,3841.376953125,7,5,5,8,88,3,4,37,1,13,0,1,3,1,1,2,3,1,5,7,5,7,7,2,2,2,,2,6,2
"07050500304055","07050500304",1,3841.376953125,7,5,5,8,88,3,4,55,1,1,2,1,3,1,1,1,2,1,5,7,5,9,9,2,1,2,,2,5,1
"07050500304073","07050500304",1,3841.376953125,7,5,5,8,88,3,4,73,1,18,0,1,1,2,1,1,2,1,5,7,5,8,8,2,2,2,,10,1,1
"07050500304091","07050500304",1,3841.376953125,7,5,5,8,88,3,4,91,1,12,0,1,3,1,1,2,3,1,5,7,5,8,8,2,2,2,,2,5,1
"07050500304105","07050500304",1,234.750823974609,7,5,5,8,88,3,4,105,1,6,3,1,2,1,1,1,3,1,5,7,5,7,7,2,1,2,,10,1,1
"07050500304110","07050500304",1,3841.376953125,7,5,5,8,88,3,4,110,1,17,0,1,1,3,3,1,2,1,5,7,5,8,8,2,2,2,,10,1,1
"07050500304128","07050500304",1,3841.376953125,7,5,5,8,88,3,4,128,1,20,0,1,4,1,1,5,3,1,5,7,5,9,9,2,1,1,5,2,6,1
"07050500304146","07050500304",1,3841.376953125,7,5,5,8,88,3,4,146,1,10,0,1,2,1,1,2,3,1,5,7,5,8,8,1,1,2,,10,1,1
"07050500304164","07050500304",1,3841.376953125,7,5,5,8,88,3,4,164,1,15,0,1,1,1,1,1,2,1,5,7,5,7,7,2,1,2,,10,1,1
"07050601303003","07050601303",1,3962.15673828125,7,5,6,8,88,13,3,3,1,3,5,1,1,1,1,1,3,1,6,7,5,3,3,2,2,2,,2,6,2
"07050601303009","07050601303",1,865.519653320313,7,5,6,8,88,13,3,9,1,8,5,3,2,1,1,1,3,1,5,7,4,4,4,2,2,1,1,1,6,2
"07050601303022","07050601303",1,3962.15673828125,7,5,6,8,88,13,3,22,2,0,2,3,2,1,1,10,3,1,6,7,4,4,4,2,2,1,1,2,6,2
"07050601303040","07050601303",1,3962.15673828125,7,5,6,8,88,13,3,40,1,35,0,1,3,1,1,10,3,1,5,5,5,2,2,2,2,2,,1,6,2
"07050601303061","07050601303",1,3962.15673828125,7,5,6,8,88,13,3,61,1,35,5,1,2,1,1,1,4,1,5,7,4,4,4,2,2,2,,1,4,1
"07050601303065","07050601303",1,865.519653320313,7,5,6,8,88,13,3,65,1,3,5,3,2,1,1,1,1,5,5,7,4,4,4,2,2,2,,2,6,7
"07050601303080","07050601303",1,3962.15673828125,7,5,6,8,88,13,3,80,1,10,2,1,6,1,1,10,3,1,5,5,5,2,2,2,2,2,,1,5,2
"07050601303098","07050601303",1,3962.15673828125,7,5,6,8,88,13,3,98,1,6,5,1,5,1,1,1,3,5,5,7,4,4,4,2,2,2,,2,3,2
"07050601303117","07050601303",1,3962.15673828125,7,5,6,8,88,13,3,117,1,12,7,1,5,1,1,1,3,1,5,7,5,4,4,2,2,2,,2,6,2
"07050601303135","07050601303",1,3962.15673828125,7,5,6,8,88,13,3,135,1,10,2,1,4,1,1,10,3,1,8,7,5,4,4,2,2,2,,1,5,2
"07050601303153","07050601303",1,3962.15673828125,7,5,6,8,88,13,3,153,1,6,3,1,2,1,1,10,3,1,5,7,5,4,4,2,2,1,2,1,6,2
"07050601303171","07050601303",1,3962.15673828125,7,5,6,8,88,13,3,171,1,4,5,1,2,1,1,1,1,1,5,7,5,4,4,2,2,2,,2,6,2
"07060201501003","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,3,1,6,3,1,2,1,1,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060201501015","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,15,1,7,0,1,2,1,1,1,2,1,6,7,5,7,6,2,2,2,,10,1,1
"07060201501021","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,21,1,8,3,1,4,1,1,1,2,1,6,7,5,7,4,2,2,2,,10,1,1
"07060201501033","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,33,1,36,4,1,4,1,1,1,3,1,5,7,5,4,4,2,2,2,,10,1,1
"07060201501039","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,39,1,1,0,1,1,2,3,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060201501057","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,57,1,8,7,1,4,1,1,1,3,1,5,7,5,7,7,2,2,1,1,10,1,1
"07060201501075","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,75,1,7,4,1,4,1,1,1,3,1,5,7,5,7,7,2,2,2,,10,1,1
"07060201501093","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,93,1,4,5,1,4,1,1,1,3,1,5,7,5,7,7,2,2,2,,10,1,1
"07060201501111","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,111,1,1,3,1,2,1,1,1,2,1,6,7,5,7,7,2,2,2,,10,1,2
"07060201501129","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,129,1,6,3,1,2,1,1,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060201501147","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,147,1,1,1,1,3,1,1,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060201501165","07060201501",1,3927.9619140625,7,6,2,8,88,15,1,165,1,1,3,1,4,1,1,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060300103018","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,18,1,4,3,1,2,1,1,1,3,1,5,7,3,2,2,2,2,2,,13,5,1
"07060300103044","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,44,1,0,5,3,1,1,1,1,3,5,5,7,6,2,2,2,2,2,,13,6,2
"07060300103070","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,70,1,2,0,3,2,6,6,5,3,1,5,7,6,2,2,2,2,2,,1,6,2
"07060300103096","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,96,1,0,3,3,3,1,1,1,3,1,5,7,6,2,2,2,2,2,,1,6,2
"07060300103122","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,122,2,,8,3,3,1,1,1,3,1,6,7,6,3,3,2,2,2,,2,5,2
"07060300103148","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,148,1,12,5,1,3,1,6,1,3,1,5,7,6,2,2,2,2,2,,1,6,2
"07060300103174","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,174,1,2,5,3,1,1,1,1,5,5,5,7,6,2,2,2,2,2,,1,6,1
"07060300103200","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,200,1,0,5,3,1,1,1,1,3,5,5,7,6,2,2,2,2,2,,1,6,1
"07060300103226","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,226,1,3,5,1,4,1,1,1,3,1,5,7,6,2,2,2,2,2,,1,6,2
"07060300103252","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,252,1,0,7,3,2,1,6,1,3,1,5,7,6,2,2,2,2,2,,13,6,2
"07060300103278","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,278,1,3,0,1,5,1,6,1,3,1,3,7,6,3,3,2,2,2,,1,6,2
"07060300103304","07060300103",0,1947.88244628906,7,6,3,1,1,1,3,304,1,3,5,3,1,1,6,5,3,5,5,7,6,2,2,2,2,2,,1,6,2
"07060500601003","07060500601",1,5037.068359375,7,6,5,8,88,6,1,3,1,98,3,1,4,1,1,1,3,1,5,7,5,4,4,2,2,2,,10,1,1
"07060500601015","07060500601",1,5037.068359375,7,6,5,8,88,6,1,15,1,39,,1,4,1,1,1,2,1,5,7,5,4,4,2,2,2,,10,1,1
"07060500601021","07060500601",1,5037.068359375,7,6,5,8,88,6,1,21,1,41,0,1,1,1,3,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060500601039","07060500601",1,5037.068359375,7,6,5,8,88,6,1,39,1,0,3,1,2,1,1,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060500601057","07060500601",1,5037.068359375,7,6,5,8,88,6,1,57,1,6,3,1,4,1,1,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060500601075","07060500601",1,5037.068359375,7,6,5,8,88,6,1,75,1,6,,1,2,1,1,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060500601093","07060500601",1,5037.068359375,7,6,5,8,88,6,1,93,1,8,,1,4,1,1,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060500601111","07060500601",1,5037.068359375,7,6,5,8,88,6,1,111,1,20,4,1,4,1,1,1,3,1,5,7,5,7,7,2,2,2,,10,1,1
"07060500601129","07060500601",1,5037.068359375,7,6,5,8,88,6,1,129,1,3,3,1,3,1,1,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060500601147","07060500601",1,5037.068359375,7,6,5,8,88,6,1,147,1,10,4,1,3,1,1,1,3,1,5,7,5,7,7,2,2,2,,10,1,1
"07060500601165","07060500601",1,5037.068359375,7,6,5,8,88,6,1,165,1,5,,1,3,1,1,1,2,1,5,7,5,7,7,2,2,2,,10,1,1
"07060500601173","07060500601",1,297.891143798828,7,6,5,8,88,6,1,173,1,1,5,3,2,1,1,1,2,1,6,7,5,7,7,2,2,2,,10,1,1
"07060700601003","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,3,1,24,0,1,4,1,1,1,3,1,5,7,5,4,4,2,2,2,,10,,4
"07060700601013","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,13,1,15,,1,2,2,3,1,2,1,5,7,5,4,4,2,2,2,,10,,4
"07060700601018","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,18,1,12,0,1,2,1,1,1,4,1,5,7,5,4,4,2,2,2,,10,,2
"07060700601028","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,28,1,10,0,1,2,2,3,1,2,1,5,7,5,4,4,2,2,,,10,,4
"07060700601033","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,33,1,7,0,1,2,1,3,1,2,1,5,7,5,4,4,2,2,2,,10,,2
"07060700601048","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,48,1,8,0,1,2,1,3,1,1,1,6,7,5,4,4,2,2,2,,10,,4
"07060700601063","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,63,1,4,0,1,1,1,1,1,2,1,6,7,5,4,4,2,2,2,,10,,2
"07060700601078","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,78,1,10,,1,2,1,1,1,3,1,5,7,5,7,7,2,2,2,,10,,1
"07060700601093","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,93,1,32,0,1,3,1,1,1,1,1,5,7,5,8,7,2,2,2,,12,,1
"07060700601108","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,108,1,0,10,1,3,1,1,1,5,1,6,7,5,7,7,2,2,2,,10,2,2
"07060700601123","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,123,2,0,2,1,4,1,1,1,3,1,5,7,5,8,8,2,2,2,,10,,2
"07060700601138","07060700601",1,4416.30322265625,7,6,7,8,88,6,1,138,1,,,1,3,1,1,1,1,1,5,7,5,8,8,2,2,2,,10,,4
"07061000902004","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,4,1,4,0,1,3,1,1,1,3,1,5,7,8,8,8,2,2,2,,10,,1
"07061000902016","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,16,1,7,7,1,2,2,3,1,1,1,5,7,8,8,8,2,2,2,,12,,1
"07061000902022","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,22,1,3,1,1,3,15,1,1,3,1,5,7,5,8,8,2,2,2,,10,1,1
"07061000902034","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,34,1,3,6,1,2,2,3,1,1,1,5,7,5,8,8,2,2,2,,12,,1
"07061000902040","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,40,1,5,,1,2,2,3,1,1,1,5,7,8,8,8,2,2,2,,12,,1
"07061000902058","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,58,1,2,5,1,3,1,1,1,3,1,5,7,5,8,8,2,2,2,,10,,1
"07061000902076","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,76,1,9,0,1,3,1,1,1,1,1,5,7,5,7,7,2,2,2,,10,,1
"07061000902094","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,94,1,2,0,1,2,2,3,1,1,1,5,9,8,8,8,2,2,2,,12,,1
"07061000902112","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,112,2,0,11,1,2,2,3,1,1,1,5,7,5,8,8,2,2,2,,12,,1
"07061000902130","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,130,2,0,1,1,3,1,1,1,3,1,5,7,8,8,8,2,2,2,,12,,1
"07061000902148","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,148,1,5,0,1,2,2,3,1,1,1,5,7,8,8,8,2,2,2,,12,,1
"07061000902166","07061000902",1,4173.17529296875,7,6,10,8,88,9,2,166,1,8,0,1,2,2,3,1,1,1,5,7,8,8,8,2,2,2,,12,,1
"07070100903002","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,2,1,4,0,1,1,3,3,1,1,1,8,7,4,4,4,2,2,2,,12,1,1
"07070100903010","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,10,1,8,1,1,1,3,3,1,1,1,5,7,4,4,4,2,2,2,,12,1,1
"07070100903014","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,14,1,8,1,1,1,3,3,1,1,1,5,7,4,4,4,2,2,2,,8,1,1
"07070100903022","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,22,1,8,1,1,1,3,3,1,1,1,5,7,6,4,4,2,2,2,,12,1,1
"07070100903026","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,26,1,8,0,1,1,3,3,1,1,1,5,7,6,4,4,2,2,2,,8,1,1
"07070100903038","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,38,1,7,0,1,1,3,3,1,1,1,8,7,4,4,4,2,2,2,,8,1,1
"07070100903050","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,50,1,4,0,1,1,3,3,1,1,1,6,7,6,4,4,2,2,2,,8,1,1
"07070100903062","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,62,1,8,1,1,1,3,3,1,1,1,5,7,4,4,4,2,2,2,,8,1,1
"07070100903074","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,74,1,8,1,1,1,3,3,1,1,1,5,7,4,4,4,2,2,2,,8,1,1
"07070100903086","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,86,1,8,1,1,1,1,3,1,2,1,8,7,3,4,4,2,2,2,,8,1,1
"07070100903098","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,98,1,8,0,1,1,3,3,1,3,1,5,7,6,4,4,2,2,2,,8,1,1
"07070100903110","07070100903",1,2500.91625976563,7,7,1,8,88,9,3,110,1,8,0,1,1,3,3,1,3,1,5,7,6,4,4,2,2,2,,8,1,1
"07070202904001","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,1,1,50,3,1,1,1,3,1,1,5,8,7,4,8,8,2,2,2,,12,1,1
"07070202904022","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,22,1,4,1,1,1,3,1,1,3,5,8,7,4,8,8,2,2,2,,8,1,1
"07070202904032","07070202904",1,363.214721679688,7,7,2,8,88,29,4,32,2,3,,2,1,1,1,1,2,2,6,7,4,8,8,2,2,2,,10,1,1
"07070202904045","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,45,1,20,0,1,3,1,1,1,3,5,6,7,4,8,8,2,2,2,,10,1,1
"07070202904066","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,66,1,15,0,1,3,1,1,1,2,5,5,7,4,8,8,2,2,2,,10,1,1
"07070202904087","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,87,1,16,,1,3,1,1,1,3,5,5,7,4,8,8,2,2,2,,8,1,1
"07070202904108","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,108,1,50,,1,3,1,1,1,2,5,5,7,4,8,2,2,2,2,,10,1,1
"07070202904129","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,129,2,0,6,4,1,1,3,1,3,5,8,7,4,8,8,2,2,2,,10,1,1
"07070202904150","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,150,1,2,1,1,1,1,5,1,1,5,6,7,4,8,8,2,2,2,,10,1,1
"07070202904171","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,171,1,6,1,3,1,1,1,1,3,5,6,7,4,8,8,2,2,1,2,10,1,1
"07070202904192","07070202904",1,4122.4873046875,7,7,2,8,88,29,4,192,1,9,1,1,1,3,1,1,3,5,5,7,4,8,8,2,2,2,,8,1,2
"07070202904231","07070202904",1,363.214721679688,7,7,2,8,88,29,4,231,2,0,4,2,1,1,1,1,1,5,6,7,4,8,8,2,2,2,,10,1,1
"07070302101002","07070302101",1,3019.22265625,7,7,3,8,88,21,1,2,1,5,0,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,10,1,1
"07070302101010","07070302101",1,3019.22265625,7,7,3,8,88,21,1,10,1,30,0,1,1,17,5,1,2,1,5,7,4,7,7,1,2,2,,12,1,1
"07070302101014","07070302101",1,3019.22265625,7,7,3,8,88,21,1,14,1,7,0,1,1,17,5,1,2,1,5,7,4,7,7,2,2,2,,10,1,1
"07070302101022","07070302101",1,3019.22265625,7,7,3,8,88,21,1,22,1,22,0,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,10,1,1
"07070302101026","07070302101",1,3019.22265625,7,7,3,8,88,21,1,26,1,4,0,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,12,1,1
"07070302101038","07070302101",1,3019.22265625,7,7,3,8,88,21,1,38,1,32,0,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,1,1,1
"07070302101050","07070302101",1,3019.22265625,7,7,3,8,88,21,1,50,1,1,6,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,12,1,1
"07070302101062","07070302101",1,3019.22265625,7,7,3,8,88,21,1,62,1,20,0,1,2,17,5,1,2,1,5,7,4,9,9,2,2,2,,8,1,1
"07070302101074","07070302101",1,3019.22265625,7,7,3,8,88,21,1,74,1,15,0,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,8,1,1
"07070302101086","07070302101",1,3019.22265625,7,7,3,8,88,21,1,86,1,40,0,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,12,1,1
"07070302101098","07070302101",1,3019.22265625,7,7,3,8,88,21,1,98,1,20,0,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,8,1,1
"07070302101110","07070302101",1,3019.22265625,7,7,3,8,88,21,1,110,1,30,0,1,1,17,5,1,2,1,5,7,4,9,9,2,2,2,,12,1,1
"07070600103004","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,4,1,0,4,3,1,1,4,1,3,1,4,7,3,3,3,2,1,2,,3,5,2
"07070600103017","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,17,1,0,8,3,1,1,4,1,3,1,5,7,3,3,3,1,1,2,,3,3,3
"07070600103032","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,32,1,5,2,1,3,1,1,5,1,1,5,7,3,4,9,2,1,2,,3,6,2
"07070600103044","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,44,1,1,5,3,1,1,4,1,1,1,6,7,3,9,9,2,1,2,,3,2,2
"07070600103057","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,57,1,6,2,1,2,1,4,1,3,1,5,7,3,9,9,2,1,2,,3,6,2
"07070600103070","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,70,1,10,5,1,1,3,9,1,1,5,8,7,3,9,9,1,2,1,3,8,1,1
"07070600103082","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,82,1,6,0,1,1,3,3,1,1,5,6,7,3,9,9,2,1,2,,12,1,1
"07070600103095","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,95,1,0,9,2,1,1,1,1,1,5,5,7,3,9,9,2,1,2,,8,1,2
"07070600103107","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,107,1,6,0,1,1,2,3,1,1,5,8,7,4,9,9,2,2,1,2,12,1,1
"07070600103119","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,119,1,12,0,1,2,1,4,1,1,1,5,7,3,4,4,1,1,2,,3,5,1
"07070600103133","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,133,1,15,0,1,3,1,1,1,2,1,5,7,6,9,9,2,1,2,,3,6,2
"07070600103145","07070600103",0,1403.49279785156,7,7,6,1,1,1,3,145,1,3,4,3,1,1,4,1,3,1,8,7,3,9,4,2,1,2,,10,1,2
"07080100401001","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,1,1,2,0,1,3,1,5,1,1,1,5,7,4,8,8,2,2,2,,8,1,1
"07080100401022","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,22,1,5,10,1,2,1,5,1,1,1,3,7,4,8,8,2,2,2,,8,1,1
"07080100401043","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,43,1,5,0,1,2,1,5,1,1,1,5,7,4,8,8,1,2,1,2,8,1,1
"07080100401064","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,64,1,8,0,1,3,1,5,1,1,1,5,7,4,8,8,2,2,2,,10,1,1
"07080100401085","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,85,1,10,0,1,1,1,5,1,1,1,5,7,4,8,8,2,2,2,,12,1,1
"07080100401106","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,106,1,5,0,1,2,1,1,1,1,1,3,7,4,8,8,2,2,2,,8,1,1
"07080100401127","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,127,1,3,0,1,2,1,5,1,1,1,5,7,3,7,7,2,1,2,,8,1,1
"07080100401148","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,148,1,6,0,1,2,1,1,1,3,1,6,7,4,7,7,2,2,2,,1,6,1
"07080100401149","07080100401",1,215.892761230469,7,8,1,8,88,4,1,149,1,1,5,3,2,1,1,1,1,5,6,7,4,7,7,1,2,2,,2,6,2
"07080100401165","07080100401",1,215.892761230469,7,8,1,8,88,4,1,165,,,,,,,,,,,,,,,,,,,,,,
"07080100401175","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,175,1,0,8,1,4,1,1,1,1,1,5,7,3,7,7,2,1,2,,10,1,1
"07080100401196","07080100401",1,1113.04711914063,7,8,1,8,88,4,1,196,1,5,0,1,2,1,5,1,1,1,5,7,4,8,8,2,2,2,,10,1,1
"07080300206002","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,2,1,0,5,2,1,1,1,1,3,1,6,7,4,7,7,2,2,2,,2,6,1
"07080300206008","07080300206",1,584.713928222656,7,8,3,8,88,2,6,8,1,2,9,3,1,1,1,1,3,1,6,7,3,7,7,2,2,2,,2,6,2
"07080300206028","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,28,1,27,1,1,3,1,1,1,3,1,5,7,3,7,7,2,1,2,,1,6,1
"07080300206049","07080300206",1,1218.66687011719,7,8,3,8,88,2,6,49,1,9,4,1,2,1,3,1,1,5,8,7,4,7,7,2,2,2,,10,1,1
