"household_id","ea_id","saq01","rural","pw","adulteq","hh_size","no_conv","no_cons","food_cons_ann","nonfood_cons_ann","educ_cons_ann","total_cons_ann","price_index_hce","nom_totcons_aeq","cons_quint"
"03030302404095","03030302404",3,1,863.136657714844,0.819999992847443,1,0,0,3288.12001037598,1902,0,5190.1201171875,0.949000000953674,6329.4150390625,5
"03030302404105","03030302404",3,1,4517.08203125,4.42000007629395,5,0,0,14735.5692138672,3863,0,18598.5703125,0.949000000953674,4207.8212890625,3
"03030302404121","03030302404",3,1,4517.08203125,6.1399998664856,7,0,0,10821.6083984375,3003,114,13938.6083984375,0.949000000953674,2270.13159179688,2
"03030302404138","03030302404",3,1,4517.08203125,3.75999999046326,4,0,0,22887.3662109375,3493,100,26480.3671875,0.949000000953674,7042.65087890625,5
"03030302404153","03030302404",3,1,4517.08203125,2.46000003814697,3,0,0,19668.1157836914,1811,0,21479.115234375,0.949000000953674,8731.34765625,5
"03030302404171","03030302404",3,1,863.136657714844,4,5,0,0,5280,2549,124,7953,0.949000000953674,1988.25,1
"03030400906010","03030400906",3,1,8332.2021484375,1.44000005722046,2,0,0,5907.20001220703,2380,0,8287.2001953125,0.949000000953674,5755,4
"03030400906012","03030400906",3,1,3381.89379882813,4.80000019073486,6,0,0,11732.8000183105,1455,54,13241.7998046875,0.949000000953674,2758.70825195313,2
"03030400906051","03030400906",3,1,3381.89379882813,3.96000003814697,5,0,0,18274.5775146484,5395,70,23739.578125,0.949000000953674,5994.8427734375,4
"03030400906059","03030400906",3,1,8332.2021484375,1.85000002384186,3,0,0,7956,2786,70,10812,0.949000000953674,5844.32421875,4
"03030400906077","03030400906",3,1,3381.89379882813,5.51999998092651,7,0,0,15678,4255,346,20279,0.949000000953674,3673.73193359375,3
"03030400906098","03030400906",3,1,3381.89379882813,2.76999998092651,4,0,0,6032,803,0,6835,0.949000000953674,2467.50903320313,2
"03030400906110","03030400906",3,1,3381.89379882813,2.69999980926514,3,0,0,16588,861,0,17449,0.949000000953674,6462.59326171875,5
"03030400906122","03030400906",3,1,3381.89379882813,5.61999988555908,7,0,0,9217.94561767578,1864,155,11236.9453125,0.949000000953674,1999.45654296875,1
"03030400906134","03030400906",3,1,3381.89379882813,4.03999996185303,5,0,0,14416,1396,170,15982,0.949000000953674,3955.94067382813,3
"03030400906149","03030400906",3,1,3381.89379882813,5.65999984741211,6,0,0,62732.7999267578,1844,140,64716.80078125,0.949000000953674,11434.064453125,5
"03030400906161","03030400906",3,1,3381.89379882813,3.38000011444092,4,0,0,12247.577331543,2080,0,14327.5771484375,0.949000000953674,4238.92822265625,4
"03030400906174","03030400906",3,1,3381.89379882813,1.36000001430511,2,0,0,3697.20007324219,776,0,4473.2001953125,0.949000000953674,3289.11767578125,3
"03030501101002","03030501101",3,1,3635.56201171875,4.1399998664856,5,0,0,29907.217502594,1130,60,31097.216796875,0.949000000953674,7511.4052734375,5
"03030501101023","03030501101",3,1,3635.56201171875,4.30000019073486,5,0,0,11183.4888000488,543,70,11796.4892578125,0.949000000953674,2743.36938476563,2
"03030501101044","03030501101",3,1,3635.56201171875,3.88000011444092,5,0,0,6979.7060546875,1177,60,8216.7060546875,0.949000000953674,2117.70776367188,1
"03030501101051","03030501101",3,1,3635.56201171875,4.8600001335144,6,0,0,24504.9266586304,3103,75,27682.92578125,0.949000000953674,5696.0751953125,4
"03030501101065","03030501101",3,1,3635.56201171875,4.01000022888184,6,0,0,8958.44094848633,1968,123,11049.44140625,0.949000000953674,2755.47143554688,2
"03030501101072","03030501101",3,1,3635.56201171875,2.3600001335144,3,0,0,7552.06491470337,0,0,7552.06494140625,0.949000000953674,3200.02734375,3
"03030501101081","03030501101",3,1,160.15690612793,1,1,0,1,,,,,0.949000000953674,,
"03030501101087","03030501101",3,1,3635.56201171875,4.67999982833862,6,0,0,7894.55917739868,917,140,8951.55859375,0.949000000953674,1912.72631835938,1
"03030501101108","03030501101",3,1,3635.56201171875,3.07999992370605,4,0,0,5251.50744628906,189,0,5440.50732421875,0.949000000953674,1766.39855957031,1
"03030501101123","03030501101",3,1,160.15690612793,0.740000009536743,1,0,0,2723.123046875,0,0,2723.123046875,0.949000000953674,3679.89599609375,3
"03030501101130","03030501101",3,1,3635.56201171875,2.96000003814697,4,0,0,8810.33755874634,12,43,8865.337890625,0.949000000953674,2995.04663085938,2
"03030501101193","03030501101",3,1,3635.56201171875,2.96000003814697,4,0,0,8422.94900894165,1556,10,9988.94921875,0.949000000953674,3374.64501953125,3
"03030701002003","03030701002",3,1,4366.083984375,1.70000004768372,2,0,0,5214.29992675781,517,300,6031.2998046875,0.949000000953674,3547.8232421875,3
"03030701002022","03030701002",3,1,4366.083984375,3.94000005722046,5,0,0,8659.60327148438,4372,283,13314.603515625,0.949000000953674,3379.34106445313,3
"03030701002040","03030701002",3,1,2276.79248046875,1.51999998092651,2,0,0,7592.86650276184,1363,42,8997.8671875,0.949000000953674,5919.6494140625,4
"03030701002043","03030701002",3,1,4366.083984375,6.38000011444092,7,0,0,12858.4807739258,4716,0,17574.48046875,0.949000000953674,2754.62060546875,2
"03030701002062","03030701002",3,1,4366.083984375,4.03999996185303,5,0,0,7277.11486816406,2485,414,10176.115234375,0.949000000953674,2518.84033203125,2
"03030701002081","03030701002",3,1,4366.083984375,2.70000004768372,3,0,0,8693.00024414063,1953,166,10812,0.949000000953674,4004.4443359375,3
"03030701002100","03030701002",3,1,4366.083984375,3.25999999046326,4,0,0,29010.2459106445,2541,25,31576.24609375,0.949000000953674,9685.96484375,5
"03030701002101","03030701002",3,1,2276.79248046875,1.57999992370605,2,0,0,3766.17186164856,346,0,4112.171875,0.949000000953674,2602.640625,2
"03030701002120","03030701002",3,1,4366.083984375,4.92000007629395,6,0,0,15695.8622436523,2040,539,18274.86328125,0.949000000953674,3714.40307617188,3
"03030701002138","03030701002",3,1,4366.083984375,2.42000007629395,4,0,0,16923.848449707,2532,0,19455.84765625,0.949000000953674,8039.6064453125,5
"03030701002156","03030701002",3,1,4366.083984375,6.31999969482422,7,0,0,15375.6396484375,4160,605,20140.640625,0.949000000953674,3186.81030273438,3
"03030701002174","03030701002",3,1,4366.083984375,4.98000001907349,6,0,0,22477.4668884277,3338,285,26100.466796875,0.949000000953674,5241.0576171875,4
"03030801617003","03030801617",3,1,3251.83203125,4.94000005722046,6,0,0,7650.40185546875,943,1035,9628.40234375,0.949000000953674,1949.0693359375,1
"03030801617018","03030801617",3,1,3251.83203125,6.59999990463257,8,0,0,15049.8639526367,1954,1605,18608.86328125,0.949000000953674,2819.52490234375,2
"03030801617033","03030801617",3,1,3251.83203125,4.80000019073486,6,0,0,15233.0457763672,2012,1063,18308.046875,0.949000000953674,3814.17626953125,3
"03030801617047","03030801617",3,1,3251.83203125,3.64000010490417,5,0,0,10485.5836791992,1180,1100,12765.583984375,0.949000000953674,3507.02856445313,3
"03030801617056","03030801617",3,1,1009.8857421875,0.839999973773956,1,0,0,3573.0576171875,219,0,3792.0576171875,0.949000000953674,4514.3544921875,4
"03030801617061","03030801617",3,1,3251.83203125,4.98000001907349,6,0,0,9552.34100341797,1332,1045,11929.3408203125,0.949000000953674,2395.44995117188,2
"03030801617076","03030801617",3,1,3251.83203125,4.09999990463257,5,0,0,10702.744972229,826,545,12073.7451171875,0.949000000953674,2944.81591796875,2
"03030801617088","03030801617",3,1,3251.83203125,2.85999989509583,3,0,0,12536.1232185364,760,0,13296.123046875,0.949000000953674,4648.994140625,4
"03030801617101","03030801617",3,1,3251.83203125,3.22000002861023,4,0,0,8176.88212966919,631,0,8807.8828125,0.949000000953674,2735.3671875,2
"03030801617115","03030801617",3,1,3251.83203125,4.98000001907349,6,0,0,15204.885559082,2826,1045,19075.88671875,0.949000000953674,3830.49926757813,3
"03030801617127","03030801617",3,1,3251.83203125,2.51999998092651,3,0,0,3897.98120117188,632,540,5069.9814453125,0.949000000953674,2011.8974609375,1
"03030801617151","03030801617",3,1,1009.8857421875,3.29999995231628,4,0,0,6500,490,535,7525,0.949000000953674,2280.30297851563,2
"03031001701004","03031001701",3,1,4280.41162109375,4.21999979019165,5,0,0,6662.45532226563,892,13,7567.455078125,0.949000000953674,1793.23583984375,1
"03031001701022","03031001701",3,1,4280.41162109375,2.6800000667572,3,0,0,14369.7908935547,1320,0,15689.791015625,0.949000000953674,5854.3994140625,4
"03031001701040","03031001701",3,1,4280.41162109375,4.51999998092651,5,0,0,8376.59958648682,3882,1800,14058.599609375,0.949000000953674,3110.3095703125,3
"03031001701045","03031001701",3,1,1038.93481445313,2.40000009536743,3,0,0,7799.99987792969,2831,74,10705,0.949000000953674,4460.41650390625,4
"03031001701062","03031001701",3,1,4280.41162109375,2.40000009536743,3,0,0,4430.39987945557,714,150,5294.39990234375,0.949000000953674,2205.99975585938,1
"03031001701081","03031001701",3,1,4280.41162109375,1.83999991416931,2,0,0,97975.9609985352,1055,0,99030.9609375,0.949000000953674,53821.17578125,5
"03031001701099","03031001701",3,1,1038.93481445313,1.70000004768372,2,0,0,2261.24829101563,1179,8,3448.24829101563,0.949000000953674,2028.38134765625,1
"03031001701100","03031001701",3,1,4280.41162109375,3.27999997138977,4,0,0,30443.1647338867,1490,20,31953.1640625,0.949000000953674,9741.818359375,5
"03031001701118","03031001701",3,1,4280.41162109375,3.33999991416931,4,0,0,21878.3474121094,1150,9,23037.34765625,0.949000000953674,6897.40966796875,5
"03031001701139","03031001701",3,1,4280.41162109375,1.83999991416931,2,0,0,89513.7360839844,1123,0,90636.734375,0.949000000953674,49259.09765625,5
"03031001701157","03031001701",3,1,4280.41162109375,2.07999992370605,3,0,0,16060.0841064453,1884,0,17944.083984375,0.949000000953674,8626.9638671875,5
"03031001701176","03031001701",3,1,4280.41162109375,5.21999979019165,6,0,0,7909.64675140381,1480,0,9389.646484375,0.949000000953674,1798.78295898438,1
"03040301401004","03040301401",3,1,7907.89306640625,2.69999980926514,3,0,0,5292.0419921875,507,170,5969.0419921875,0.949000000953674,2210.75634765625,1
"03040301401014","03040301401",3,1,7907.89306640625,2.65999984741211,3,0,0,3879.96353149414,364,120,4363.9638671875,0.949000000953674,1640.58801269531,1
"03040301401019","03040301401",3,1,7907.89306640625,0.819999992847443,1,0,0,2905.76000976563,126,0,3031.76000976563,0.949000000953674,3697.26831054688,3
"03040301401027","03040301401",3,1,554.056213378906,0.740000009536743,1,0,0,2957.48754882813,12,0,2969.48754882813,0.949000000953674,4012.82104492188,3
"03040301401035","03040301401",3,1,7907.89306640625,4.65999984741211,6,0,0,9480.32125854492,600,215,10295.3212890625,0.949000000953674,2209.29638671875,1
"03040301401050","03040301401",3,1,7907.89306640625,0.740000009536743,1,0,0,3749.22912597656,194,0,3943.22900390625,0.949000000953674,5328.68798828125,4
"03040301401065","03040301401",3,1,7907.89306640625,3.24000000953674,4,0,0,6771.39645385742,1120,160,8051.396484375,0.949000000953674,2484.9990234375,2
"03040301401080","03040301401",3,1,7907.89306640625,3.3199999332428,4,0,0,8542.98910522461,629,170,9341.9892578125,0.949000000953674,2813.85229492188,2
"03040301401095","03040301401",3,1,7907.89306640625,2.6399998664856,3,0,0,4951.8776550293,829,0,5780.87744140625,0.949000000953674,2189.72631835938,1
"03040301401110","03040301401",3,1,7907.89306640625,4.75999975204468,5,0,0,8543.28518676758,292,160,8995.28515625,0.949000000953674,1889.76586914063,1
"03040301401125","03040301401",3,1,7907.89306640625,3.25999999046326,4,0,0,6381.95932006836,699,130,7210.95947265625,0.949000000953674,2211.95068359375,1
"03040301401140","03040301401",3,1,7907.89306640625,4.1399998664856,5,0,0,8277.11224365234,587,143,9007.1123046875,0.949000000953674,2175.63110351563,1
"03040600801004","03040600801",3,1,5946.6025390625,2.51999998092651,3,0,0,5960.88232421875,818,0,6778.88232421875,0.949000000953674,2690.03271484375,2
"03040600801016","03040600801",3,1,5946.6025390625,3.51999998092651,4,0,0,8370.47058105469,1176,0,9546.470703125,0.949000000953674,2712.06567382813,2
"03040600801028","03040600801",3,1,5946.6025390625,5.23999977111816,6,0,0,188964.27166748,2258,45,191267.265625,0.949000000953674,36501.38671875,5
"03040600801041","03040600801",3,1,5946.6025390625,4.65999984741211,6,0,0,158980.952697754,3588,42,162610.953125,0.949000000953674,34895.0546875,5
"03040600801053","03040600801",3,1,5946.6025390625,4.30000019073486,5,0,0,149695.449157715,1569,102,151366.453125,0.949000000953674,35201.5,5
"03040600801054","03040600801",3,1,9227.4873046875,1.03999996185303,1,0,0,5947.06659889221,2504,0,8451.06640625,0.949000000953674,8126.02587890625,5
"03040600801065","03040600801",3,1,5946.6025390625,3.98000001907349,5,0,0,33572.3158874512,1488,0,35060.31640625,0.949000000953674,8809.125,5
"03040600801079","03040600801",3,1,5946.6025390625,1.63999998569489,2,0,0,5511.23529052734,731,0,6242.2353515625,0.949000000953674,3806.2412109375,3
"03040600801090","03040600801",3,1,9227.4873046875,1.79999995231628,2,0,0,14067.6219787598,2390,0,16457.62109375,0.949000000953674,9143.123046875,5
"03040600801092","03040600801",3,1,5946.6025390625,2.42000007629395,3,0,0,7811.43319702148,3014,0,10825.43359375,0.949000000953674,4473.3193359375,4
"03040600801104","03040600801",3,1,5946.6025390625,5.59999990463257,6,0,0,51209.9428710938,4650,115,55974.94140625,0.949000000953674,9995.525390625,5
"03040600801118","03040600801",3,1,5946.6025390625,2.92000007629395,4,0,0,22924.9585571289,6212,0,29136.958984375,0.949000000953674,9978.41015625,5
"03040901203004","03040901203",3,1,7368.4638671875,6.57000017166138,8,0,0,13250.1669006348,1003,295,14548.1669921875,0.949000000953674,2214.33276367188,1
"03040901203016","03040901203",3,1,7368.4638671875,2.57999992370605,3,0,0,2320.31094360352,1067,0,3387.31103515625,0.949000000953674,1312.91125488281,1
"03040901203028","03040901203",3,1,7368.4638671875,2.85999989509583,3,0,0,3117.76608276367,722,0,3839.76611328125,0.949000000953674,1342.57556152344,1
"03040901203040","03040901203",3,1,7368.4638671875,4.90000009536743,6,0,0,10152.7026672363,717,0,10869.703125,0.949000000953674,2218.306640625,2
"03040901203052","03040901203",3,1,7368.4638671875,5.31999969482422,6,0,0,8565.31008911133,3584,664,12813.310546875,0.949000000953674,2408.51708984375,2
"03040901203065","03040901203",3,1,7368.4638671875,2.40000009536743,3,0,0,7242.38677978516,2954,0,10196.38671875,0.949000000953674,4248.494140625,4
"03040901203077","03040901203",3,1,7368.4638671875,6.03999996185303,7,0,0,8699.080078125,4792,45,13536.080078125,0.949000000953674,2241.07275390625,2
"03040901203090","03040901203",3,1,7368.4638671875,5.65999984741211,6,0,0,12991.4201660156,2080,140,15211.419921875,0.949000000953674,2687.53002929688,2
"03040901203102","03040901203",3,1,7368.4638671875,2.69999980926514,3,0,0,7696,2834,0,10530,0.949000000953674,3900.00024414063,3
"03040901203116","03040901203",3,1,7475.2529296875,3.60000014305115,5,0,0,4992,322,50,5364,0.949000000953674,1490,1
"03040901203134","03040901203",3,1,7368.4638671875,4.88000011444092,6,0,0,9139,3061,43,12243,0.949000000953674,2508.8115234375,2
"03040901203150","03040901203",3,1,7475.2529296875,2.29999995231628,3,0,0,7384,2339,0,9723,0.949000000953674,4227.3916015625,4
"03041100903003","03041100903",3,1,5734.40625,6.5,7,0,0,17976.6107177734,2222,735,20933.611328125,0.949000000953674,3220.5556640625,3
"03041100903015","03041100903",3,1,5734.40625,5.09000015258789,7,0,0,12074.9121704102,2169,215,14458.912109375,0.949000000953674,2840.65063476563,2
"03041100903028","03041100903",3,1,5734.40625,1.89999985694885,3,0,0,4146.75250244141,491,0,4637.75244140625,0.949000000953674,2440.92260742188,2
"03041100903042","03041100903",3,1,5734.40625,5.55999994277954,6,0,0,15215.2866821289,5207,355,20777.287109375,0.949000000953674,3736.92211914063,3
"03041100903055","03041100903",3,1,5734.40625,3.74000000953674,4,0,0,7648.18811035156,1975,0,9623.1875,0.949000000953674,2573.04467773438,2
"03041100903068","03041100903",3,1,5734.40625,2.42000007629395,4,0,0,9151.8271484375,1211,0,10362.8271484375,0.949000000953674,4282.15966796875,4
"03041100903081","03041100903",3,1,5734.40625,2.17000007629395,4,0,0,6957.52600097656,1536,0,8493.525390625,0.949000000953674,3914.06689453125,3
"03041100903095","03041100903",3,1,5734.40625,4.80000019073486,6,0,0,6027.21789550781,5554,100,11681.2177734375,0.949000000953674,2433.5869140625,2
"03041100903118","03041100903",3,1,9707.8525390625,1.6599999666214,2,0,0,5611.46035766602,346,0,5957.46044921875,0.949000000953674,3588.83178710938,3
"03041100903121","03041100903",3,1,5734.40625,3.51999998092651,5,0,0,22212.9145507813,2630,0,24842.9140625,0.949000000953674,7057.64599609375,5
"03041100903137","03041100903",3,1,5734.40625,2.3600001335144,3,0,0,7199.21856689453,2193,0,9392.21875,0.949000000953674,3979.75341796875,3
"03041100903160","03041100903",3,1,9707.8525390625,2.46000003814697,3,0,0,9412,2244,0,11656,0.949000000953674,4738.21142578125,4
"03041200105014","03041200105",3,0,1213.46984863281,4.72000026702881,6,0,0,21996,10519,2001,34516,0.949000000953674,7312.71142578125,5
"03041200105028","03041200105",3,0,1213.46984863281,2.38000011444092,3,0,0,14768,9038,0,23806,0.949000000953674,10002.5205078125,5
"03041200105042","03041200105",3,0,1213.46984863281,4.8600001335144,6,0,0,20451.6000976563,4842,336,25629.599609375,0.949000000953674,5273.580078125,4
"03041200105056","03041200105",3,0,1213.46984863281,2.92000007629395,4,0,0,9793.22729492188,3868,0,13661.2275390625,0.949000000953674,4678.50244140625,4
"03041200105070","03041200105",3,0,1213.46984863281,3.11999988555908,3,0,0,7881.26040649414,1912,678,10471.259765625,0.949000000953674,3356.17309570313,3
"03041200105084","03041200105",3,0,1213.46984863281,3.48000001907349,4,0,0,16692,4704,182,21578,0.949000000953674,6200.57470703125,5
"03041200105098","03041200105",3,0,1213.46984863281,3.29999995231628,4,0,0,13520,11104,178,24802,0.949000000953674,7515.7578125,5
"03041200105112","03041200105",3,0,1213.46984863281,1.87999987602234,2,0,0,13000,5775,227,19002,0.949000000953674,10107.447265625,5
"03041200105126","03041200105",3,0,1213.46984863281,2.53999996185303,3,0,0,4358.64013671875,964,0,5322.64013671875,0.949000000953674,2095.52758789063,1
"03041200105140","03041200105",3,0,1213.46984863281,1.03999996185303,1,0,0,4212,3360,0,7572,0.949000000953674,7280.76953125,5
"03041200105154","03041200105",3,0,1213.46984863281,0.800000011920929,1,0,0,3952,1256,356,5564,0.949000000953674,6955,5
"03041200105168","03041200105",3,0,1213.46984863281,0.740000009536743,1,0,1,,,,,0.949000000953674,,
"03041402101006","03041402101",3,1,6721.14794921875,3.05999994277954,4,0,0,10400.0718383789,417,45,10862.072265625,0.949000000953674,3549.69677734375,3
"03041402101025","03041402101",3,1,6721.14794921875,1,1,0,0,2689.5556640625,169,0,2858.5556640625,0.949000000953674,2858.5556640625,2
"03041402101043","03041402101",3,1,6721.14794921875,4.84000015258789,6,0,0,16098.9990844727,616,80,16795,0.949000000953674,3470.04125976563,3
"03041402101062","03041402101",3,1,6721.14794921875,5.75999975204468,7,0,0,11779.0005493164,516,140,12435.0009765625,0.949000000953674,2158.8544921875,1
"03041402101080","03041402101",3,1,6721.14794921875,3.42000007629395,4,0,0,7405.91909790039,1052,65,8522.9189453125,0.949000000953674,2492.08154296875,2
"03041402101089","03041402101",3,1,6073.326171875,0.740000009536743,1,0,0,2403.14288330078,0,0,2403.14282226563,0.949000000953674,3247.490234375,3
"03041402101102","03041402101",3,1,6721.14794921875,2.3199999332428,3,0,0,3261.14288330078,45,0,3306.14282226563,0.949000000953674,1425.06164550781,1
"03041402101124","03041402101",3,1,6721.14794921875,5.98000001907349,7,0,0,17470.5144042969,2448,310,20228.513671875,0.949000000953674,3382.69458007813,3
"03041402101146","03041402101",3,1,6721.14794921875,1.79999995231628,2,0,0,5678.73907470703,356,0,6034.7392578125,0.949000000953674,3352.63305664063,3
"03041402101147","03041402101",3,1,6073.326171875,1.36000001430511,2,0,0,5817.9836730957,563,0,6380.98388671875,0.949000000953674,4691.89990234375,4
"03041402101167","03041402101",3,1,6721.14794921875,3,4,0,0,9123.7470703125,439,0,9562.7470703125,0.949000000953674,3187.58227539063,3
"03041402101187","03041402101",3,1,6721.14794921875,1.79999995231628,2,0,0,4295.30230712891,1108,0,5403.30224609375,0.949000000953674,3001.83471679688,2
"03041600204003","03041600204",3,1,6393.28662109375,4.17999982833862,5,0,0,8704.73840332031,764,0,9468.73828125,0.949000000953674,2265.24853515625,2
"03041600204014","03041600204",3,1,1639.30432128906,2.27999997138977,3,0,0,4771,275,0,5046,0.949000000953674,2213.15795898438,1
"03041600204025","03041600204",3,1,6393.28662109375,3.64000010490417,5,0,0,7202.92858886719,306,0,7508.9287109375,0.949000000953674,2062.89233398438,1
"03041600204044","03041600204",3,1,6393.28662109375,2.42000007629395,3,0,0,6454.5,203,0,6657.5,0.949000000953674,2751.03295898438,2
"03041600204062","03041600204",3,1,6393.28662109375,2.29999995231628,3,0,0,1950,476,0,2426,0.949000000953674,1054.78259277344,1
"03041600204080","03041600204",3,1,6393.28662109375,5.17999982833862,6,0,0,15349.9429626465,1175,135,16659.943359375,0.949000000953674,3216.20532226563,3
"03041600204097","03041600204",3,1,1639.30432128906,1.6800000667572,2,0,0,50293.6848144531,159,0,50452.68359375,0.949000000953674,30031.357421875,5
"03041600204100","03041600204",3,1,6393.28662109375,1.89999997615814,2,0,0,3777.81118774414,649,0,4426.8115234375,0.949000000953674,2329.90087890625,2
"03041600204119","03041600204",3,1,6393.28662109375,0.819999992847443,1,0,0,4284.95472717285,523,0,4807.95458984375,0.949000000953674,5863.359375,4
"03041600204137","03041600204",3,1,6393.28662109375,3.24000000953674,4,0,0,2526.08569335938,330,0,2856.08569335938,0.949000000953674,881.507934570313,1
"03041600204156","03041600204",3,1,6393.28662109375,2.42000007629395,3,0,0,4148.73321533203,395,0,4543.7333984375,0.949000000953674,1877.57568359375,1
"03041600204175","03041600204",3,1,6393.28662109375,2.75,4,0,0,7091.5,384,0,7475.5,0.949000000953674,2718.36352539063,2
"03050101504004","03050101504",3,1,5194.046875,4.07000017166138,6,0,0,11830.6330566406,2519,0,14349.6328125,0.949000000953674,3525.70825195313,3
"03050101504012","03050101504",3,1,961.860534667969,0.740000009536743,1,0,0,3006.57971191406,2392,0,5398.57958984375,0.949000000953674,7295.3779296875,5
"03050101504026","03050101504",3,1,5194.046875,5.94000005722046,7,0,0,10523,2386,0,12909,0.949000000953674,2173.232421875,1
"03050101504047","03050101504",3,1,5194.046875,2.87000012397766,4,0,0,9252.57971191406,3709,0,12961.580078125,0.949000000953674,4516.22998046875,4
"03050101504069","03050101504",3,1,5194.046875,5.71999979019165,7,0,0,10954.1390113831,2233,200,13387.138671875,0.949000000953674,2340.40893554688,2
"03050101504090","03050101504",3,1,5194.046875,3.62000012397766,5,0,0,5788.5796546936,3632,220,9640.580078125,0.949000000953674,2663.1435546875,2
"03050101504111","03050101504",3,1,5194.046875,4.84000015258789,6,0,0,6808.39999771118,3090,250,10148.400390625,0.949000000953674,2096.77685546875,1
"03050101504132","03050101504",3,1,5194.046875,2.91000008583069,4,0,0,10326.3999977112,2132,181,12639.400390625,0.949000000953674,4343.4365234375,4
"03050101504153","03050101504",3,1,5194.046875,7.94000005722046,9,0,0,12671.822265625,3831,390,16892.822265625,0.949000000953674,2127.5595703125,1
"03050101504159","03050101504",3,1,961.860534667969,2.20000004768372,3,0,0,2548,1252,0,3800,0.949000000953674,1727.27270507813,1
"03050101504175","03050101504",3,1,5194.046875,3.6399998664856,4,0,0,7170.79999923706,2266,360,9796.7998046875,0.949000000953674,2691.4287109375,2
"03050101504196","03050101504",3,1,5194.046875,3.53999996185303,5,0,0,9915.56231689453,2296,0,12211.5625,0.949000000953674,3449.59399414063,3
"03050400305002","03050400305",3,1,5232.93408203125,4.17000007629395,6,0,0,4581.71997070313,2226,30,6837.7197265625,0.949000000953674,1639.74096679688,1
"03050400305015","03050400305",3,1,1292.08251953125,0.740000009536743,1,0,0,1528.73190307617,64,0,1592.73193359375,0.949000000953674,2152.34033203125,1
"03050400305021","03050400305",3,1,5232.93408203125,2.42000007629395,3,0,0,7147.19995117188,601,0,7748.2001953125,0.949000000953674,3201.73559570313,3
"03050400305036","03050400305",3,1,5232.93408203125,0.740000009536743,1,0,0,1310.40003585815,3,0,1313.40002441406,0.949000000953674,1774.86486816406,1
"03050400305051","03050400305",3,1,5232.93408203125,5.21999979019165,6,0,0,7321.59997558594,1053,70,8444.599609375,0.949000000953674,1617.73950195313,1
"03050400305066","03050400305",3,1,5232.93408203125,1.6599999666214,2,0,0,4414.08714294434,1187,0,5601.0869140625,0.949000000953674,3374.14892578125,3
"03050400305081","03050400305",3,1,5232.93408203125,1.83999991416931,2,0,0,8839.73280334473,1047,0,9886.732421875,0.949000000953674,5373.224609375,4
"03050400305096","03050400305",3,1,5232.93408203125,2.13000011444092,3,0,0,90676.5722045898,535,0,91211.5703125,0.949000000953674,42822.33203125,5
"03050400305111","03050400305",3,1,5232.93408203125,4.6399998664856,5,0,0,6797.60001373291,2676,85,9558.599609375,0.949000000953674,2060.04296875,1
"03050400305126","03050400305",3,1,5232.93408203125,4.03999996185303,5,0,0,151582.54675293,871,86,152539.546875,0.949000000953674,37757.3125,5
"03050400305141","03050400305",3,1,5232.93408203125,2.6399998664856,3,0,0,4631.69927978516,744,0,5375.69921875,0.949000000953674,2036.24975585938,1
"03050400305170","03050400305",3,1,1292.08251953125,1.03999996185303,1,0,0,8994.56195068359,3212,0,12206.5615234375,0.949000000953674,11737.0791015625,5
"03050701204006","03050701204",3,1,4133.9072265625,2.34000015258789,3,0,0,5096,1853,0,6949,0.949000000953674,2969.65795898438,2
"03050701204018","03050701204",3,1,4133.9072265625,5.5,6,0,0,16943.3332519531,3144,30,20117.333984375,0.949000000953674,3657.69702148438,3
"03050701204024","03050701204",3,1,4133.9072265625,2.27999997138977,3,0,0,5252,2190,0,7442,0.949000000953674,3264.03515625,3
"03050701204042","03050701204",3,1,244.478408813477,0.740000009536743,1,0,0,1690,0,0,1690,0.949000000953674,2283.78369140625,2
"03050701204043","03050701204",3,1,4133.9072265625,3.79999995231628,5,0,0,9724,3446,80,13250,0.949000000953674,3486.84204101563,3
"03050701204061","03050701204",3,1,4133.9072265625,4.31999969482422,5,0,0,8398,1640,0,10038,0.949000000953674,2323.611328125,2
"03050701204079","03050701204",3,1,4133.9072265625,7.03999996185303,8,0,0,17814.2545166016,3966,360,22140.25390625,0.949000000953674,3144.92236328125,3
"03050701204097","03050701204",3,1,4133.9072265625,4.85999965667725,5,0,0,10452,4069,0,14521,0.949000000953674,2987.8603515625,2
"03050701204115","03050701204",3,1,4133.9072265625,2.44000005722046,3,0,0,9216.13333129883,1450,0,10666.1337890625,0.949000000953674,4371.3662109375,4
"03050701204133","03050701204",3,1,4133.9072265625,2.87999987602234,3,0,0,7432.92724609375,1789,0,9221.927734375,0.949000000953674,3202.05834960938,3
"03050701204151","03050701204",3,1,4133.9072265625,5.32000017166138,7,0,0,9700.36364746094,3001,126,12827.36328125,0.949000000953674,2411.15844726563,2
"03050701204169","03050701204",3,1,4133.9072265625,3.01999998092651,4,0,0,7236.50903320313,1139,27,8402.5087890625,0.949000000953674,2782.28759765625,2
"03050900104011","03050900104",3,0,854.877746582031,4.65999984741211,6,0,0,16276,8652,584,25512,0.949000000953674,5474.67822265625,4
"03050900104027","03050900104",3,0,854.877746582031,2.51999998092651,3,0,0,7956,1842,132,9930,0.949000000953674,3940.47631835938,3
"03050900104043","03050900104",3,0,854.877746582031,1.12999999523163,2,0,0,9932,1740,0,11672,0.949000000953674,10329.203125,5
"03050900104059","03050900104",3,0,854.877746582031,1.13999998569489,1,0,0,10140,4728,0,14868,0.949000000953674,13042.10546875,5
